자원명,관리기관구분,시도,군구,경도,위도
제주학생문화원,교육청,제주특별자치도,제주시,126.5403651,33.5012709
제주해양경찰서,중앙행정기관,제주특별자치도,제주시,126.5402427,33.51998126
제천동중학교,교육청,충청북도,제천시,128.2346597,37.1326512
제천산업고등학교,교육청,충청북도,제천시,128.2342425,37.11962871
제천세무서,중앙행정기관,충청북도,제천시,128.184904,37.1598102
제천여자고등학교,교육청,충청북도,제천시,128.2046903,37.13638054
제천학생회관,교육청,충청북도,제천시,128.2097838,37.13272976
제천학생회관,교육청,충청북도,제천시,128.2097838,37.13272976
제칠안식교회 뒤 주차장,지방자치단체,강원도,평창군,128.7209909,37.7031357
제황초등학교,교육청,경상남도,창원시,128.6693135,35.14871995
조금초등학교,교육청,충청남도,당진시,126.5000496,36.90137115
조남 임시공영,지방자치단체,경기도,시흥시,126.8622465,37.3737022
조남초등학교,교육청,경기도,시흥시,126.8592671,37.37902709
조달청 뒤 주차장,지방자치단체,경상남도,창원시,128.689561,35.23379427
조달청 주변 노상주차장,지방자치단체,대전광역시,서구,127.377999,36.319541
조동4리 공영주차장,지방자치단체,강원도,정선군,128.6685618,37.21487951
조동7리 (용화동) 주차장,지방자치단체,강원도,정선군,128.6887772,37.21388937
조리2 노상주차장,지방자치단체,경기도,파주시,126.8105158,37.7425872
조리4 노상주차장,지방자치단체,경기도,파주시,126.8113108,37.7421817
조리6 노상주차장,지방자치단체,경기도,파주시,126.8056607,37.7432994
조림초등학교,교육청,충청남도,예산군,126.785458,36.73872526
조산초등학교,교육청,강원도,양양군,128.6322348,38.1136146
조산초등학교,교육청,인천광역시,강화군,126.4383617,37.65331522
조선대학교부속고등학교,교육청,광주광역시,동구,126.9308097,35.13505815
조선대학교부속중학교,교육청,광주광역시,동구,126.9280982,35.14379042
조선민화박물관 출입구 주차장,지방자치단체,강원도,영월군,128.6390514,37.0849701
조성남초등학교,교육청,전라남도,보성군,127.2164392,34.79065411
조성초등학교,교육청,전라남도,보성군,127.2486624,34.81022654
조심동하상주차장,지방자치단체,충청북도,영동군,127.7889842,36.1688166
조안초등학교,교육청,경기도,남양주시,127.3005896,37.54641013
조암,지방자치단체,경기도,화성시,126.8144792,37.08382513
조암중학교,교육청,대구광역시,달서구,128.550746,35.94817565
조암택지지구,지방자치단체,경기도,화성시,126.8216665,37.08464108
조야초등학교,교육청,대구광역시,북구,128.5912615,35.88060728
조양마을 상가 앞,지방자치단체,강원도,영월군,128.4028027,37.1945167
조양마을길 앞,지방자치단체,강원도,영월군,128.4032312,37.1946126
조양유치원,교육청,충청남도,홍성군,126.6615354,36.60698681
조양중학교,교육청,경기도 ,양주시,126.9791625,37.82006347
조원1동행정복지센터,지방자치단체,경기도,수원시,127.0164989,37.30179766
조원고등학교,교육청,경기도,수원시,127.0156673,37.30734419
조원중학교,교육청,경기도,수원시,127.0167427,37.30761201
조은유치원,교육청,경상북도,김천시,128.1134096,36.1371397
조종중고등학교,교육청,경기도,가평군,127.3466138,37.81435909
조종초등학교,교육청,경기도,가평군,127.348932,37.82151519
조천북로154번길 주차장,지방자치단체,경상남도,창원시,128.6892707,35.1601685
조천중학교,교육청,제주특별자치도,제주시,126.6164781,33.53301353
조천초등학교,교육청,제주특별자치도,제주시,126.6343509,33.53565336
조천초등학교교래분교장,교육청,제주특별자치도,제주시,126.6780489,33.43650121
조촌동 KT옆 공영주차장,지방자치단체,전라북도,군산시,126.736806,35.973498
조촌동 변전소 옆 공영주차장,지방자치단체,전라북도,군산시,126.738148,35.969258
조촌동 회성관 뒤 공영주차장,지방자치단체,전라북도,군산시,126.735505,35.968861
조촌동사무소 옆 공영주차장,지방자치단체,전라북도,군산시,126.738159,35.973449
조치원 공영주차장,지방자치단체,세종특별자치시,-,127.2977195,36.60058621
조치원 공영주차장,지방자치단체,세종특별자치시,-,127.299564,36.59977144
조치원 공영주차장,지방자치단체,세종특별자치시,-,127.3000177,36.5998596
조치원교동초등학교,교육청,세종특별자치시,-,127.2984312,36.60577758
조치원대동초등학교,교육청,세종특별자치시,-,127.2936357,36.5967853
조치원명동초등학교,교육청,세종특별자치시,-,127.3047749,36.60113688
조치원신봉초등학교,교육청,세종특별자치시,-,127.2981458,36.60707883
조치원청사,지방자치단체,세종특별자치시,-,127.292061,36.592779
조현초등학교,교육청,경기도,양평군,127.6160008,37.52272731
종각뒤,지방자치단체,서울특별시,종로구,126.9836,37.56966
종곡초등학교,교육청,충청북도,보은군,127.7498649,36.50201214
종남,지방자치단체,제주특별자치도,제주시,126.6666615,33.4417685
종달초등학교,교육청,제주특별자치도,제주시,126.8972232,33.49277175
종덕초등학교,교육청,경기도,평택시,127.046337,37.05323165
종암중,교육청,서울특별시,성북구,127.0319913,37.593111
종전대지(코스모화학) 주차장,지방자치단체,인천광역시,서구,126.677572,37.48616438
종전대지(한국유리) 주차장,지방자치단체,인천광역시,서구,126.6670871,37.48507355
종지리 주차장,지방자치단체,충청남도,서천군,126.8071372,36.1002175
종천면 장구리 주차장,지방자치단체,충청남도,서천군,126.6541548,36.09725648
종촌고,교육청,세종특별자치시,-,127.2460046,36.50445309
종촌동 복합커뮤니티센터,지방자치단체,세종특별자치시,-,127.2468661,36.50463074
종합경기장,지방자치단체,전라북도,전주시,127.125162,35.838347
종합공구~수산회,지방자치단체,강원도,철원군,127.3276625,38.1401088
종합관광안내소,지방자치단체,경상남도,김해시,128.8739735,35.2392211
종합사회복지관,지방자치단체,경상남도,합천군,128.1568348,35.56789299
종합시설관리사업소 주차장,지방자치단체,경상북도,청송군,129.058812,36.430145
종합운동장,지방자치단체,경기도,의정부시,127.026595,37.755835
종합운동장 부설주차장,지방자치단체,경기도,고양시,126.7425418,37.6756846
종합운동장 주차장,지방자치단체,강원도,강릉시,128.895134,37.773225
종합운동장 주차장,지방자치단체,인천광역시,옹진군,126.47429,37.260288
종합터미널,지방자치단체,강원도,동해시,129.1040465,37.52769153
좌2동 주민센터,지방자치단체,부산광역시,해운대구,129.1818417,35.1690252
좌부동공영주차장,지방자치단체,충청남도,아산시,127.0329623,36.75541405
좌성초(폐교),교육청,부산광역시,동구,129.0519509,35.13719005
좌야초등학교,교육청,전라남도,순천시,127.544932,34.9305231
좌천초등학교,교육청,부산광역시,기장군,129.2395575,35.31195204
좌촌마을 공동주차장,지방자치단체,경상남도,함안군,128.4238701,35.2019024
좌항초등학교,교육청,경기도,용인시,127.3203483,37.20182797
주감중학교,교육청,부산광역시,사상구,128.9954615,35.1564451
주공1~3단지주변 공영주차장,지방자치단체,서울특별시,노원구,127.0582,37.65177
주공11단지상가뒤 공영주차장,지방자치단체,서울특별시,노원구,127.0557,37.66569
주공12단지상가뒤 공영주차장,지방자치단체,서울특별시,노원구,127.0579,37.66597
주공2차주공4차 간,지방자치단체,강원도,영월군,128.4606418,37.1772901
주공3단지 앞 주차,지방자치단체,경상북도,칠곡군,128.4129817,35.9881057
주공3단지상가주변 공영주차장,지방자치단체,서울특별시,노원구,127.0579,37.65307
주공3차J클래식,지방자치단체,강원도,영월군,128.4579334,37.1769113
주공4~6단지주변 공영주차장,지방자치단체,서울특별시,노원구,127.063,37.6527
주공4차(아) 후면도로,지방자치단체,강원도,영월군,128.4592282,37.1770585
주공5단지옆 공영주차장,지방자치단체,서울특별시,노원구,127.0764,37.65157
주공6단지상가주변 공영주차장,지방자치단체,서울특별시,노원구,127.0647,37.65369
주공7단지옆 공영주차장,지방자치단체,서울특별시,노원구,127.06,37.65841
주공아파트,지방자치단체,강원도,영월군,128.4643986,37.1827984
주교 제1공영주차장,지방자치단체,경기도,고양시,126.8310965,37.65488133
주교 제2공영주차장,지방자치단체,경기도,고양시,126.8329855,37.6564067
주교지하차도 옆 공영주차장,지방자치단체,충청남도,예산군,126.822522,36.733017
주남생태관광지 공영주차장,지방자치단체,경상남도,창원시,128.6640594,35.32325359
주덕고등학교,교육청,충청북도,충주시,127.7861309,36.97290674
주덕중학교,교육청,충청북도,충주시,127.7861309,36.97290674
주례여자고등학교,교육청,부산광역시,사상구,129.0135597,35.14536511
주례역공영주차장,지방자치단체,부산광역시,사상구,129.004071,35.150315
주례오거리공영주차장,지방자치단체,부산광역시,사상구,129.000506,35.151116
주례초등학교,교육청,부산광역시,진구,129.0194516,35.14579457
주문7리 마을회관 근처주차장,지방자치단체,강원도,강릉시,128.8316935,37.8985387
주문진 주차장,지방자치단체,강원도,강릉시,128.8232672,37.8864382
주문진 터미널 오거리주차장,지방자치단체,강원도,강릉시,128.8216439,37.8843088
주문진 해안도로 노상주차장,지방자치단체,강원도,강릉시,128.444979,37.531227
주문진읍 피난촌 주차장,지방자치단체,강원도,강릉시,128.8216755,37.8885739
주문진항 관광지 주차장,지방자치단체,강원도,강릉시,128.8297102,37.8836818
주문진해수욕장 주차장,지방자치단체,강원도,강릉시,128.8161098,37.9105944
주봉초등학교,교육청,강원도,홍천군,127.9138411,37.7090485
주석초등학교,교육청,경상남도,김해시,128.8024569,35.20266992
주성1길(대성베르힐아파트 뒤),지방자치단체,충청북도,청주시,127.4525665,36.73268858
주성로233번길(마로니에시공원 뒤),지방자치단체,충청북도,청주시,127.4949219,36.67120837
주성로279번길(대원1차아파트 건너편),지방자치단체,충청북도,청주시,127.4969297,36.67081541
주실마을입구 주차장,지방자치단체,경상북도,영양군,129.0967499,36.71916476
주안6동제1노외주차장,지방자치단체,인천광역시,미추홀구,126.6905522,37.45911734
주안6동제4노외주차장,지방자치단체,인천광역시,미추홀구,126.6917404,37.45983012
주안7동제3노외주차장,지방자치단체,인천광역시,미추홀구,126.6786658,37.44649604
주앙동3가 4-313 주차장,지방자치단체,경상남도,창원시,128.5683166,35.1988542
주엽고등학교,교육청,경기도,고양시,126.754359,37.67610348
주영초등학교,교육청,강원도,강릉시,128.8268918,37.8982351
주왕산면사무소 주차장,지방자치단체,경상북도,청송군,129.159403,36.356913
주원,지방자치단체,인천광역시,남동구,126.7011308,37.46554856
주원초등학교,교육청,부산광역시,진구,129.0208064,35.14725647
주월동공영주차장,지방자치단체,광주광역시,남구,126.8942174,35.13510141
주월중학교,교육청,광주광역시,남구,126.9039873,35.12786826
주전초등학교 (유치원 앞 주차장),교육청,울산광역시,동구,129.4568638,35.55803329
주진초등학교,교육청,강원도,평창군,128.4047377,37.39353722
주차빌딩,지방자치단체,경기도,과천시,126.9940017,37.4281916
주차타워 노외주차장,지방자치단체,강원도,화천군,127.707671,38.103979
주천강 둔치,지방자치단체,강원도,영월군,128.2678495,37.2682266
주천교 앞 노상주차장,지방자치단체,강원도,영월군,128.2652966,37.2675168
주천시장 공영주차장 (주천시장),지방자치단체,강원도,영월군,128.2666921,37.2709397
주천초등학교,교육청,강원도,영월군,128.267447,37.2726952
주촌 내삼마을 마을공동주차장,지방자치단체,경상남도,김해시,128.814326,35.2361
주촌건강생활지원센터,지방자치단체,경상남도,김해시,128.8317791,35.22391019
주촌면 공영주차장,지방자치단체,경상남도,김해시,128.8307353,35.236084
주촌복지회관,지방자치단체,경상남도,김해시,128.8308056,35.23813855
주택가 노외주차장,지방자치단체,경기도,안산시,126.849048,37.301202
주택가 노외주차장,지방자치단체,경기도,안산시,126.853709,37.282566
주택가 노외주차장,지방자치단체,경기도,안산시,126.867653,37.285646
주택가 소규모 주차장,지방자치단체,경기도,안산시,126.867933,37.330535
주택가 자투리 주차장,지방자치단체,경기도,안산시,126.8163393,37.34365439
주택가 자투리 주차장,지방자치단체,경기도,안산시,126.8283817,37.34017234
주택가 자투리 주차장,지방자치단체,경기도,안산시,126.8285664,37.34127249
주택가 자투리 주차장,지방자치단체,경기도,안산시,126.8288831,37.33556322
주택가 자투리 주차장,지방자치단체,경기도,안산시,126.8291167,37.34233146
주택가 주차장,지방자치단체,경기도,안산시,126.8438784,37.33745125
주택가 주차장,지방자치단체,경기도,안산시,126.8451566,37.28646342
주택가 주차장,지방자치단체,경기도,안산시,126.8453107,37.33370124
주택가 주차장,지방자치단체,경기도,안산시,126.8496304,37.29692076
주택가 주차장,지방자치단체,경기도,안산시,126.8509079,37.29544882
주택가 주차장,지방자치단체,경기도,안산시,126.8512593,37.32967837
주택가 주차장,지방자치단체,경기도,안산시,126.8584502,37.32212736
주택가 주차장,지방자치단체,경기도,안산시,126.8608285,37.28924813
주택가 주차장,지방자치단체,경기도,안산시,126.8609068,37.32524739
주택가 주차장,지방자치단체,경기도,안산시,126.8609852,37.32389323
주택가 주차장,지방자치단체,경기도,안산시,126.8610005,37.28365977
주택가 주차장,지방자치단체,경기도,안산시,126.86102,37.310426
주택가 주차장,지방자치단체,경기도,안산시,126.8612839,37.32845596
주택가 주차장,지방자치단체,경기도,안산시,126.8619314,37.31894659
주택가 주차장,지방자치단체,경기도,안산시,126.8627656,37.33405778
주택가 주차장,지방자치단체,경기도,안산시,126.8638739,37.33545151
주택가 주차장,지방자치단체,경기도,안산시,126.864125,37.309285
주택가 주차장,지방자치단체,경기도,안산시,126.8673027,37.31120267
주택가 주차장,지방자치단체,경기도,안산시,126.8685251,37.31182422
주택가 주차장,지방자치단체,경기도,안산시,126.8700761,37.292233
주택가 주차장,지방자치단체,경기도,안산시,126.8704413,37.30086713
주택가 주차장,지방자치단체,경기도,안산시,126.8715497,37.30681752
주택가 주차장,지방자치단체,경기도,안산시,126.872214,37.314872
주택가 주차장,지방자치단체,경기도,안산시,126.8748357,37.29448009
주학초등학교,교육청,부산광역시,사상구,129.0104319,35.1455618
주호공원,지방자치단체,경상남도,김해시,128.7370557,35.31615185
죽골마을 공영주차장,지방자치단체,경상남도,창원시,128.7364694,35.1916328
죽도 임시주차장,지방자치단체,충청남도,보령시,126.5444555,36.27385512
죽도위판장 공영주차장,지방자치단체,경상북도,포항시,129.369164,36.03658571
죽도초등학교,교육청,경상북도,포항시,129.3561782,36.02204157
죽림초등학교,교육청,경상남도,통영시,128.4168401,34.87681622
죽림초등학교,교육청,충청북도,청주시,127.4429239,36.61277773
죽백초등학교,교육청,경기도,평택시,127.1375227,37.01362689
죽변1리(죽변농협뒤)공영주차장,지방자치단체,경상북도,울진군,129.4213157,37.06070671
죽변3리 공용주차장,지방자치단체,경상북도,울진군,129.424783,37.0622759
죽변고등학교,교육청,경상북도,울진군,129.4213289,37.0652152
죽변중학교,교육청,경상북도,울진군,129.4213289,37.0652152
죽변초등학교,교육청,경상북도,울진군,129.4220793,37.063633
죽변한전사택입구 공영주차장,지방자치단체,경상북도,울진군,129.4191725,37.06414848
죽산고등학교,교육청,경기도,안성시,127.4239467,37.08212863
죽산면,지방자치단체,경기도,안성시,127.4237244,37.07434933
죽연마을 공영주차장,지방자치단체,전라남도,구례군,127.47301,35.18989027
죽엽산로 주차장,지방자치단체,경기도,포천시,127.1508056,37.8278971
죽왕면복지회관,지방자치단체,강원도,고성군,128.31415,38.193831
죽왕면사무소 광장,지방자치단체,강원도,고성군,128.31324,38.194428
죽왕초등학교,교육청,강원도,고성군,128.522842,38.330368
죽장초등학교,교육청,경상북도,포항시,129.0914072,36.15989594
죽장초등학교상옥분교장,교육청,경상북도,포항시,129.2380676,36.2672894
죽전1구마을 주차장,지방자치단체,경상남도,의령군,128.2716744,35.4724188
죽전1동,지방자치단체,경기도,용인시,127.1138206,37.33101094
죽전2구마을 주차장,지방자치단체,경상남도,의령군,128.2709155,35.4704233
죽전3공영,지방자치단체,대구광역시,달서구,128.5343841,35.85627148
죽전고등학교,교육청,경기도,용인시,127.1060469,37.33263026
죽전동2공영,지방자치단체,대구광역시,달서구,128.5363564,35.8574758
죽전동공영,지방자치단체,대구광역시,달서구,128.5336051,35.85776601
죽전로 노상주차장,지방자치단체,경상남도,창원시,128.6211101,35.24498584
죽전로-2 노상주차장,지방자치단체,경상남도,창원시,129.0571699,35.58648813
죽전로74번길 노상주차장,지방자치단체,경상남도,창원시,128.6357507,35.30504192
죽전로노상,지방자치단체,경기도,용인시,127.1128799,37.32045187
죽전마을 주차장,지방자치단체,경상남도,의령군,128.1342766,35.3659099
죽전마을공영주차장,지방자치단체,충청북도,영동군,128.0254994,36.2239844
죽전마을주차장,지방자치단체,경상남도,하동군,127.832225,35.149494
죽전중학교,교육청,경기도,용인시,127.1075744,37.33236479
죽전초등학교,교육청,경기도,용인시,127.1103796,37.33376682
죽정동 마을주차장,지방자치단체,충청남도,보령시,126.5992382,36.36039873
죽정동(테니스장) 마을주차장,지방자치단체,충청남도,보령시,126.601104,36.36156866
죽천초등학교,교육청,경상북도,포항시,129.4275697,36.09846471
죽평1 노상주차장,지방자치단체,충청남도,논산시,127.097001,36.10391335
죽평2 노상주차장,지방자치단체,충청남도,논산시,127.0984695,36.11178348
죽평노외주차장,지방자치단체,충청남도,논산시,127.0990752,36.10824426
죽항동 공영주차장,지방자치단체,전라북도,남원시,127.3867394,35.40859707
죽항동 주석건강원 인근 주차장,지방자치단체,전라북도,남원시,127.3821754,35.40473803
죽화초등학교,교육청,경기도,안성시,127.4582669,37.10774589
중2동 주민센터,지방자치단체,부산광역시,해운대구,129.1804603,35.1603602
중4동 행정복지센터,지방자치단체,경기도,부천시,126.7912359,37.49996824
중경고,교육청,서울특별시,용산구,126.9756383,37.5176804
중곡복개천 공영주차장,지방자치단체,서울특별시,광진구,127.0832682,37.56152982
중곡초등학교,교육청,경상남도,거제시,128.6293222,34.89450811
중구구민회관 부설,지방자치단체,서울특별시,중구,127.0057956,37.5689855
중구청,지방자치단체,대구광역시,중구,128.6061577,35.86932566
중구청,지방자치단체,부산광역시,중구,129.032355,35.1062826
중구청사부설,지방자치단체,울산광역시,중구,129.3328875,35.5694338
중기골목 노상주차장,지방자치단체,강원도,강릉시,128.541526,37.4537
중남초등학교(체육관주차장),교육청,울산광역시,울주군,129.1093318,35.53663316
중대부중,교육청,서울특별시,동작구,126.9617326,37.50362942
중대초,교육청,서울특별시,송파구,127.1136055,37.4998119
중도6리 공영주차장,지방자치단체,충청남도,금산군,127.4939662,36.10505207
중도9리 공영주차장,지방자치단체,충청남도,금산군,127.4960404,36.10619019
중동 739-17번지 주차장,지방자치단체,경상남도,창원시,128.622081,35.26284855
중동 주차장,지방자치단체,경상남도,창원시,128.6214502,35.26514894
중동먹거리,지방자치단체,경기도,부천시,126.7912359,37.49996824
중동먹자골목,지방자치단체,경기도,부천시,126.7912359,37.49996824
중동시장 공영주차장,지방자치단체,대구광역시,수성구,128.6112909,35.84110734
중동주유소~구실내포장마차,지방자치단체,경상남도,거창군,127.921022,35.682558
중동초등학교,교육청,경상북도,상주시,128.2683303,36.4289211
중동초등학교,교육청,전라남도,구례군,127.464733,35.3188952
중동행정복지센터,지방자치단체,대구광역시,수성구,128.6150892,35.84734626
중리,지방자치단체,경기도,화성시,127.1393013,37.20478144
중리 1047-11 공영주차장,지방자치단체,경상남도,창원시,128.507688,35.24785945
중리 1521 공영주차장,지방자치단체,경상남도,창원시,128.523246,35.248953
중리 공영주차장,지방자치단체,경상북도,칠곡군,128.4084299,36.0785162
중리 원마트 앞 공영주차장,지방자치단체,경상북도,칠곡군,128.407353,36.0753041
중리 주차장,지방자치단체,경상북도,칠곡군,128.4143877,36.0740803
중리공영주차장1,지방자치단체,경상남도,창원시,128.583833,35.2456307
중리공영주차장2,지방자치단체,경상남도,창원시,128.5080664,35.24730263
중리구봉공영주차장,지방자치단체,대전광역시,대덕구,127.4274498,36.3613691
중리만남공영주차장,지방자치단체,대전광역시,대덕구,127.43085,36.361549
중리미래공영주차장,지방자치단체,대전광역시,대덕구,127.42415,36.365932
중리정려각공영주자장,지방자치단체,대전광역시,대덕구,127.43668,36.363105
중리중학교,교육청,대구광역시,서구,128.5884708,35.89009098
중리초등학교,교육청,경상남도,창원시,128.5200581,35.25598878
중리초등학교,교육청,부산광역시,영도구,129.0701926,35.07420189
중리행복길①공영주차장,지방자치단체,대전광역시,대덕구,127.42935,36.360762
중리행복길②공영주차장,지방자치단체,대전광역시,대덕구,127.42781,36.360553
중림종합복지센터 부설,지방자치단체,서울특별시,중구,126.9662595,37.55943026
중마고등학교,교육청,전라남도,광양시,127.717488,35.017448
중모고등학교,교육청,경상북도,상주시,127.9602915,36.3252247
중모초등학교,교육청,경상북도,상주시,127.9594071,36.30116115
중문고등학교,교육청,제주특별자치도,서귀포시,126.4468933,33.254866
중문중학교,교육청,제주특별자치도,서귀포시,126.4294437,33.2509751
중반5길 노상주차장,지방자치단체,대전광역시,서구,127.382642,36.328127
중방동 행정복지센터,지방자치단체,경상북도,경산시,128.733968,35.827236
중보길,지방자치단체,경기도,안산시,126.8529977,37.30821235
중부동제1공영주차장,지방자치단체,경상남도,양산시,129.0354055,35.339818
중부동제2공영주차장,지방자치단체,경상남도,양산시,129.0390389,35.3423898
중부동제3공영주차장,지방자치단체,경상남도,양산시,129.0355575,35.3413357
중부산세무서,중앙행정기관,부산광역시,중구,129.0248483,35.10531056
중부시장 공영주차장,지방자치단체,경상남도,창원시,128.6808984,35.1544404
중부지방국세청 정보화센터,중앙행정기관,경기도,수원시,126.991918,37.3122292
중부지방산림청보은국유림관리소,중앙행정기관,충청북도,보은군,127.7114786,36.48076706
중부초등학교,교육청,경기도,성남시,127.1649507,37.45154694
중산 제1공영주차장,지방자치단체,경기도,고양시,126.7781,37.683488
중산 제2공영주차장,지방자치단체,경기도,고양시,126.7800677,37.68513148
중산 제3공영주차장,지방자치단체,경기도,고양시,126.7887108,37.68357081
중산고등학교,교육청,경기도,고양시,126.7825931,37.69694847
중산공원 부설주차장,지방자치단체,경기도,고양시,126.7785745,37.69157053
중산중학교,교육청,경기도,고양시,126.7835017,37.69140401
중산초등학교,교육청,경기도,고양시,126.7835571,37.69044448
중산초등학교(임시주차장),교육청,울산광역시,북구,129.3524403,35.6494647
중상1,지방자치단체,경기도,성남시,127.1309925,37.4335501
중상10,지방자치단체,경기도,성남시,127.1389734,37.4359135
중상11,지방자치단체,경기도,성남시,127.1399664,37.4360369
중상12,지방자치단체,경기도,성남시,127.152013,37.4476264
중상13,지방자치단체,경기도,성남시,127.1463494,37.4407489
중상14,지방자치단체,경기도,성남시,127.1489469,37.4409929
중상16,지방자치단체,경기도,성남시,127.1502334,37.4414482
중상18,지방자치단체,경기도,성남시,127.1513079,37.4417695
중상2,지방자치단체,경기도,성남시,127.1320532,37.4337706
중상21,지방자치단체,경기도,성남시,127.1543895,37.4432846
중상22,지방자치단체,경기도,성남시,127.1553349,37.4437329
중상23,지방자치단체,경기도,성남시,127.1563806,37.4442044
중상24,지방자치단체,경기도,성남시,127.1577994,37.445677
중상27,지방자치단체,경기도,성남시,127.1590107,37.4486222
중상3,지방자치단체,경기도,성남시,127.152013,37.4476264
중상31,지방자치단체,경기도,성남시,127.1609043,37.4530265
중상33,지방자치단체,경기도,성남시,127.1711609,37.434828
중상36,지방자치단체,경기도,성남시,127.1632438,37.4332485
중상40,지방자치단체,경기도,성남시,127.1550545,37.4308517
중상41,지방자치단체,경기도,성남시,127.1692455,37.4312571
중상41-1,지방자치단체,경기도,성남시,127.1705826,37.431225
중상43,지방자치단체,경기도,성남시,127.1576015,37.4326822
중상47-1,지방자치단체,경기도,성남시,127.1497674,37.4298013
중상50,지방자치단체,경기도,성남시,127.1431471,37.4284316
중상51,지방자치단체,경기도,성남시,127.1406722,37.4292624
중상65,지방자치단체,경기도,성남시,127.133967,37.4302679
중상67,지방자치단체,경기도,성남시,127.1550545,37.4308517
중상70-1,지방자치단체,경기도,성남시,127.1623282,37.4552731
중상70-2,지방자치단체,경기도,성남시,127.162682,37.4556766
중상70-6,지방자치단체,경기도,성남시,127.1658767,37.4593971
중상86,지방자치단체,경기도,성남시,127.1635352,37.4455384
중상87,지방자치단체,경기도,성남시,127.1647933,37.445823
중상88,지방자치단체,경기도,성남시,127.1647232,37.446337
중상89,지방자치단체,경기도,성남시,127.1557097,37.4420045
중소기업중앙회앞,지방자치단체,서울특별시,영등포구,126.9226561,37.52819958
중신교회앞,지방자치단체,경기도,과천시,126.9927815,37.4284979
중심1공영주차장,지방자치단체,경기도,군포시,126.933186,37.35909882
중심2공영주차장,지방자치단체,경기도,군포시,126.9318005,37.35837117
중심3공영주차장,지방자치단체,경기도,군포시,126.9307751,37.35897561
중심상업로(오창프라자 앞),지방자치단체,충청북도,청주시,127.4295466,36.7141651
중심지하공영주차장,지방자치단체,경기도,군포시,126.9316676,37.35971011
중안 제2주차장(스타벅스～르꼬끄),지방자치단체,경상남도,진주시,128.0825474,35.19341357
중안제3주차장(뉴발란스～유일약국),지방자치단체,경상남도,진주시,128.0822205,35.19500215
중앙1,지방자치단체,경기도,성남시,127.1419189,37.4374351
중앙10,지방자치단체,경기도,성남시,127.1435809,37.4395404
중앙10-1,지방자치단체,경기도,성남시,127.1422726,37.4389236
중앙11,지방자치단체,경기도,성남시,127.1418758,37.4382431
중앙2,지방자치단체,경기도,성남시,127.1418758,37.4382431
중앙3,지방자치단체,경기도,성남시,127.1435194,37.4384956
중앙4,지방자치단체,경기도,성남시,127.1443066,37.4387311
중앙5,지방자치단체,경기도,성남시,127.1458525,37.4398235
중앙6,지방자치단체,경기도,성남시,127.1466943,37.4401333
중앙7,지방자치단체,경기도,성남시,127.1473718,37.440376
중앙8,지방자치단체,경기도,성남시,127.1479651,37.4405695
중앙9,지방자치단체,경기도,성남시,127.1472738,37.4412422
중앙가구 앞,지방자치단체,전라북도,고창군,126.6975105,35.43387692
중앙경로당 앞 주차장,지방자치단체,경기도,동두천시,127.0568154,37.9117973
중앙고속 차고지 앞 공영주차장,지방자치단체,대구광역시,동구,128.6281715,35.87550619
중앙공영,지방자치단체,경기도,용인시,127.2084275,37.2339972
중앙공영노외1주차장,지방자치단체,제주특별자치도,서귀포시,126.565426,33.250942
중앙공영주차빌딩,지방자치단체,제주특별자치도,서귀포시,126.5242396,33.5172592
중앙공원,지방자치단체,강원도,양구군,127.9887956,38.1067187
중앙공원,지방자치단체,경기도,군포시,126.9287049,37.36158178
중앙관세분석소,중앙행정기관,경상남도,진주시,128.1356977,35.18027345
중앙교~중동주유소,지방자치단체,경상남도,거창군,127.917914,35.682838
중앙교~창동교,지방자치단체,경상남도,거창군,127.921233,35.686445
중앙교차로,지방자치단체,충청북도,제천시,128.2116,37.14016
중앙교회~충혼탑입구,지방자치단체,경상남도,거창군,127.907389,35.692837
중앙근린공원 공영 주차장,지방자치단체,경기도,동두천시,127.0643648,37.90818431
중앙길노상주차장,지방자치단체,경상북도,의성군,128.697568,36.347354
중앙길주차장,지방자치단체,경상북도,의성군,128.697605,36.347654
중앙노외,지방자치단체,강원도,춘천시,127.7251584,37.87710817
중앙노외,지방자치단체,경기도,용인시,127.20723,37.234942
중앙대,지방자치단체,경기도,안성시,127.2259401,37.01177581
중앙도서관,지방자치단체,경기도,군포시,126.9157245,37.35532434
중앙도서관,지방자치단체,경기도,시흥시,126.7355473,37.3480738
중앙도서관,교육청,부산광역시,중구,129.0270689,35.11002407
중앙도서관,지방자치단체,서울특별시,마포구,126.9082019,37.56379544
중앙도서관 부근 노상주차장,지방자치단체,대구광역시,중구,128.6011436,35.86779097
중앙도서관주변,지방자치단체,경상북도,구미시,128.3359925,36.11361068
중앙동 153-1 공영주차장,지방자치단체,경상남도,창원시,128.673364,35.220768
중앙동 155-6 임시 공영주차장,지방자치단체,경상남도,창원시,128.673223,35.2197916
중앙동 156-1 공영주차장,지방자치단체,경상남도,창원시,128.6724596,35.2199284
중앙동 157-1 공영주차장,지방자치단체,경상남도,창원시,128.6718626,35.219728
중앙동 16-4 임시 공영주차장,지방자치단체,경상남도,창원시,128.6741825,35.2290248
중앙동 2-6 공영주차장,지방자치단체,경상남도,창원시,128.6735609,35.23097761
중앙동 27-6 임시 공영주차장,지방자치단체,경상남도,창원시,128.6747908,35.2271285
중앙동 4-2 임시공영주차장,지방자치단체,경상남도,창원시,128.676,35.2296
